CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,P.P.,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014177,6,,,66,,19,20,,,16,,20,,,,,13,29,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014187,7,,,61,,13,23,,,20,,33,,,,,14,28,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014197,8,,,50,,15,24,,,20,,32,,,,,19,30,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014207,9,,,60,,13,18,,,14,,45,,,,,5,27,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014217,10,,,38,,20,21,,,16,,30,,,,,23,33,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014227,11,,,58,,27,17,,,16,,37,,,,,18,28,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014237,12,,,67,,22,21,,,18,,39,,,,,10,18,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014247,13,,,54,,23,26,,,20,,37,,,,,7,20,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014257,14,,,60,,23,27,,,13,,29,,,,,7,14,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014267,15,,,57,,17,26,,,21,,40,,,,,6,25,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014277,16,,,78,,16,20,,,8,,37,,,,,4,25,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014287,17,,,71,,18,18,,,11,,30,,,,,7,24,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,1,Esc. Eduardo Avaroa,4014297,18,,,25,,13,10,,,8,,18,,,,,1,9,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014317,1,,,52,,15,19,,,9,,29,,,,,29,23,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014327,2,,,62,,25,34,,,14,,26,,,,,9,23,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014337,3,,,51,,17,26,,,17,,44,,,,,10,20,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014347,4,,,57,,47,24,,,12,,17,,,,,6,18,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014357,5,,,57,,27,22,,,26,,26,,,,,13,22,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014367,6,,,60,,22,27,,,18,,31,,,,,15,15,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014377,7,,,67,,21,24,,,16,,24,,,,,22,19,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014387,8,,,61,,12,21,,,19,,23,,,,,26,18,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014397,9,,,65,,19,26,,,15,,24,,,,,21,19,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014407,10,,,64,,28,30,,,13,,32,,,,,5,17,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014417,11,,,66,,13,32,,,20,,32,,,,,10,8,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014427,12,,,47,,18,34,,,20,,40,,,,,8,22,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014437,13,,,50,,22,34,,,18,,33,,,,,9,15,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,2,Col. Ayacucho,4014447,14,,,30,,26,19,,,6,,16,,,,,8,9,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014497,1,,,55,,31,22,,,19,,32,,,,,26,10,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014507,2,,,76,,23,31,,,11,,34,,,,,8,11,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014517,3,,,64,,13,30,,,17,,31,,,,,19,16,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014527,4,,,53,,45,28,,,24,,23,,,,,13,8,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014537,5,,,44,,26,42,,,25,,29,,,,,8,20,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014547,6,,,56,,25,25,,,11,,39,,,,,17,16,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014557,7,,,67,,26,12,,,18,,26,,,,,27,14,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014567,8,,,51,,23,25,,,14,,39,,,,,20,16,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014577,9,,,74,,28,21,,,18,,30,,,,,13,14,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014587,10,,,57,,13,31,,,16,,34,,,,,7,12,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014597,11,,,64,,18,25,,,18,,35,,,,,7,13,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014607,12,,,54,,15,33,,,8,,47,,,,,8,19,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,3,Esc. Franz Tamayo,4014617,13,,,54,,41,15,,,6,,17,,,,,18,8,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,4,U.E. Venezuela,4014627,1,,,47,,20,26,,,23,,21,,,,,21,7,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,4,U.E. Venezuela,4014637,2,,,40,,17,16,,,18,,23,,,,,24,17,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,4,U.E. Venezuela,4014647,3,,,51,,13,24,,,14,,23,,,,,5,8,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,5,U.E. 12 de Abril,4014657,1,,,38,,21,27,,,28,,22,,,,,31,13,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,5,U.E. 12 de Abril,4014667,2,,,65,,18,23,,,21,,18,,,,,18,23,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,5,U.E. 12 de Abril,4014677,3,,,62,,10,23,,,19,,26,,,,,22,17,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,5,U.E. 12 de Abril,4014687,4,,,58,,21,38,,,18,,24,,,,,5,22,,,
7,Pantaleón Dalence,1,Huanuni,2139,Huanuni,5,U.E. 12 de Abril,4014697,5,,,19,,6,9,,,5,,12,,,,,3,11,,,
7,Pantaleón Dalence,1,Huanuni,2140,Cataricagua,2,Esc. Daniel Sanchez Bustamante,4014457,1,,,15,,15,44,,,9,,8,,,,,1,8,,,
7,Pantaleón Dalence,1,Huanuni,2141,Morococala,2,U.E. Victor Manuel Ayllon,4014467,1,,,25,,33,9,,,8,,21,,,,,57,4,,,
7,Pantaleón Dalence,1,Huanuni,2141,Morococala,2,U.E. Victor Manuel Ayllon,4014477,2,,,12,,23,1,,,5,,3,,,,,25,2,,,
7,Pantaleón Dalence,1,Huanuni,2143,Huallatiri,2,Esc. Huallatiri,4014487,1,,,29,,12,1,,,6,,9,,,,,68,19,,,
7,Pantaleón Dalence,1,Huanuni,2144,Bombo,25623,U.E. Bombo,4014747,1,,,28,,15,16,,,3,,3,,,,,8,50,,,
7,Pantaleón Dalence,1,Huanuni,3908,Tayaquira,1,U.E. Tayaquira,4014307,1,,,12,,8,1,,,2,,3,,,,,165,4,,,
7,Pantaleón Dalence,1,Huanuni,4016,Tarucamarca,25332,U.E. Mariscal Sucre De Tarucamarca,4014707,1,,,19,,22,1,,,0,,5,,,,,13,1,,,
7,Pantaleón Dalence,1,Huanuni,4086,Viluyo,25494,U.E. Gualberto Villarroel,4014717,1,,,26,,125,9,,,7,,6,,,,,19,3,,,
7,Pantaleón Dalence,1,Huanuni,4086,Viluyo,25494,U.E. Gualberto Villarroel,4014727,2,,,22,,117,14,,,13,,9,,,,,5,5,,,
7,Pantaleón Dalence,1,Huanuni,4086,Viluyo,25494,U.E. Gualberto Villarroel,4014737,3,,,1,,19,0,,,0,,3,,,,,0,0,,,
7,Pantaleón Dalence,2,Machacamarca,2142,Negro Pabellón,2,Esc. Oscar Alfaro,4014767,1,,,43,,26,,,3,17,,,,5,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014777,1,,,25,,14,,,9,54,,,,71,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014787,2,,,30,,9,,,9,50,,,,69,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014797,3,,,33,,22,,,6,51,,,,78,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014807,4,,,25,,18,,,4,44,,,,76,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014817,5,,,35,,18,,,16,53,,,,71,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014827,6,,,35,,21,,,12,40,,,,72,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014837,7,,,33,,14,,,7,62,,,,72,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014847,8,,,31,,16,,,14,47,,,,72,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2145,Machacamarca,2,Col. P. D. Murillo,4014857,9,,,12,,4,,,5,16,,,,16,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2147,Sora Sora,2,U. E. Sora Sora,4014867,1,,,68,,12,,,14,74,,,,12,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,2147,Sora Sora,2,U. E. Sora Sora,4014877,2,,,77,,9,,,5,47,,,,12,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,3703,Comunidad Sora,1,Esc. Adolfo Mier,4014757,1,,,46,,118,,,2,20,,,,10,,,,,,,
7,Pantaleón Dalence,2,Machacamarca,4612,Comunidad Aco Aco,32367,U.E. Aco Aco Florida,4014887,1,,,74,,8,,,2,56,,,,2,,,,,,,
8,Ladislao Cabrera,2,Pampa Aullagas,2159,Pampa Aullagas,2,Esc. Maria Sanchez Fernandez,4015157,1,,,64,112,,,,,,,,,,,,,,,,
8,Ladislao Cabrera,2,Pampa Aullagas,2159,Pampa Aullagas,2,Esc. Maria Sanchez Fernandez,4015167,2,,,88,91,,,,,,,,,,,,,,,,
8,Ladislao Cabrera,2,Pampa Aullagas,2159,Pampa Aullagas,2,Esc. Maria Sanchez Fernandez,4015177,3,,,94,78,,,,,,,,,,,,,,,,
8,Ladislao Cabrera,2,Pampa Aullagas,2159,Pampa Aullagas,2,Esc. Maria Sanchez Fernandez,4015187,4,,,73,110,,,,,,,,,,,,,,,,
8,Ladislao Cabrera,2,Pampa Aullagas,2159,Pampa Aullagas,2,Esc. Maria Sanchez Fernandez,4015197,5,,,70,97,,,,,,,,,,,,,,,,
8,Ladislao Cabrera,2,Pampa Aullagas,2160,Bengal Vinto,2,U.E. Gualberto Villarroel,4015207,1,,,42,135,,,,,,,,,,,,,,,,
8,Ladislao Cabrera,2,Pampa Aullagas,2160,Bengal Vinto,2,U.E. Gualberto Villarroel,4015217,2,,,5,13,,,,,,,,,,,,,,,,
8,Ladislao Cabrera,2,Pampa Aullagas,2161,Ichalula,2,Esc. Franz Tamayo,4015227,1,,,21,76,,,,,,,,,,,,,,,,
9,Sabaya,1,Sabaya,2162,Sabaya,2,Esc. Jose Maria Egues Cuellar,4015287,1,,2,6,5,,37,3,1,73,,4,,1,,,,17,,,
9,Sabaya,1,Sabaya,2162,Sabaya,2,Esc. Jose Maria Egues Cuellar,4015297,2,,5,8,4,,27,3,4,70,,10,,3,,,,9,,,
9,Sabaya,1,Sabaya,2163,Pacariza,2,Esc. Sebastian  Pagador,4015307,1,,4,6,2,,15,2,32,63,,1,,0,,,,6,,,
9,Sabaya,1,Sabaya,2164,Pisiga Bolivar Sucre,2,U.E. Libertador Simon Bolivar,4015317,1,,111,28,1,,2,1,2,4,,0,,1,,,,28,,,
9,Sabaya,1,Sabaya,2164,Pisiga Bolivar Sucre,2,U.E. Libertador Simon Bolivar,4015327,2,,90,28,3,,12,1,1,9,,1,,4,,,,30,,,
9,Sabaya,1,Sabaya,2164,Pisiga Bolivar Sucre,2,U.E. Libertador Simon Bolivar,4015337,3,,46,8,1,,2,1,0,6,,0,,2,,,,11,,,
9,Sabaya,1,Sabaya,2165,Julo,2,Esc. Ildefonso Murguia,4015347,1,,7,5,2,,105,19,2,71,,8,,0,,,,2,,,
9,Sabaya,1,Sabaya,2165,Julo,2,Esc. Ildefonso Murguia,4015357,2,,1,1,0,,16,0,1,30,,3,,1,,,,0,,,
9,Sabaya,1,Sabaya,2166,Negrillos,2,Esc. German Busch,4015367,1,,1,4,3,,35,6,2,35,,32,,2,,,,49,,,
9,Sabaya,1,Sabaya,2167,Parajaya,2,Esc. Eduardo Avaroa,4015377,1,,1,2,4,,5,2,2,9,,12,,2,,,,6,,,
9,Sabaya,1,Sabaya,2168,Bella Vista,2,Esc. Jose Merida Montaño,4015387,1,,2,4,1,,6,1,1,86,,2,,1,,,,2,,,
9,Sabaya,1,Sabaya,2169,Miraflores,25625,Casa Comunal,4015467,1,,1,1,0,,40,0,1,1,,1,,0,,,,0,,,
9,Sabaya,1,Sabaya,2170,Sacabaya,2,Esc. Gualberto Villarroel,4015397,1,,4,2,6,,8,2,0,103,,5,,0,,,,14,,,
9,Sabaya,1,Sabaya,2171,Villa Vitalina,32092,Corregimiento de Villa Vitalina,4015507,1,,7,94,1,,22,16,7,43,,2,,1,,,,39,,,
9,Sabaya,1,Sabaya,2171,Villa Vitalina,32092,Corregimiento de Villa Vitalina,4015517,2,,2,6,1,,1,9,1,2,,1,,0,,,,4,,,
9,Sabaya,1,Sabaya,2172,San Antonio de Pitacollo,2,Esc. Pitacollo,4015407,1,,1,11,0,,6,0,4,31,,5,,3,,,,6,,,
9,Sabaya,1,Sabaya,2173,Quea Queani,2,U.E. Jose Antonio Arce,4015417,1,,3,3,18,,9,5,18,24,,4,,2,,,,54,,,
9,Sabaya,1,Sabaya,2174,Tunapa,25626,Casa Comunal,4015477,1,,1,0,3,,0,0,0,67,,0,,0,,,,2,,,
9,Sabaya,1,Sabaya,2175,Cruz de Huayllas,2,Esc. Felix Fernandez,4015427,1,,1,4,0,,14,0,0,38,,27,,1,,,,18,,,
9,Sabaya,1,Sabaya,2176,Villa Rosario,2,U.E. Maria Evans Cuellar,4015437,1,,2,17,13,,72,4,1,17,,18,,3,,,,3,,,
9,Sabaya,1,Sabaya,2178,Alaroco,2,U.E. Pedro Domingo Murillo,4015447,1,,1,26,3,,30,6,9,36,,25,,3,,,,10,,,
9,Sabaya,1,Sabaya,2179,Pagador,2,Esc. Veralines,4015457,1,,7,2,11,,9,0,22,69,,2,,5,,,,1,,,
9,Sabaya,1,Sabaya,3359,Cahuana,32087,Corregimiento de Cahuana,4015497,1,,4,6,4,,26,2,3,42,,17,,1,,,,5,,,
9,Sabaya,1,Sabaya,3706,Chulumani,1,Casa Comunal de Chulumani,4015237,1,,8,4,5,,40,2,6,35,,9,,1,,,,4,,,
9,Sabaya,1,Sabaya,3711,Japon,1,Casa Comunal,4015247,1,,1,0,0,,7,0,0,10,,4,,3,,,,27,,,
9,Sabaya,1,Sabaya,3713,Villa Tunari,1,Casa Comunal Villa Tunari,4015257,1,,10,5,4,,17,2,0,25,,5,,3,,,,7,,,
9,Sabaya,1,Sabaya,3748,San José de Pacocahua,32093,Casa Comunal de Pacocahua,4015527,1,,5,1,1,,15,3,3,20,,0,,0,,,,5,,,
9,Sabaya,1,Sabaya,3749,Agua Rica,1,Casa Comunal,4015267,1,,4,3,9,,34,4,1,54,,16,,4,,,,8,,,
9,Sabaya,1,Sabaya,3750,Concepción Comujo,1,U. E.  Concepcion Comujo,4015277,1,,0,1,1,,20,2,3,46,,9,,1,,,,6,,,
9,Sabaya,1,Sabaya,4431,Nueva España Buen Retiro Ayllu Zacari Sabaya Frontera Marka,26326,Casa Comunal,4015487,1,,1,0,0,,37,0,4,41,,9,,1,,,,18,,,
9,Sabaya,1,Sabaya,4526,Huancalle,32221,Corregimiento de Huancalle,4015537,1,,10,59,1,,19,5,6,19,,10,,1,,,,2,,,
9,Sabaya,2,Coipasa,2180,Coipasa,2,U.E. Coipasa,4015547,1,,,62,38,,57,,,40,,,,,,,,,,,
9,Sabaya,2,Coipasa,2180,Coipasa,2,U.E. Coipasa,4015557,2,,,43,48,,53,,,31,,,,,,,,,,,
10,Saucarí,1,Toledo,2183,Toledo,2,U. E. Nacional Toledo,4015637,1,,68,26,22,43,,,,,,21,,,,,,,,,
10,Saucarí,1,Toledo,2183,Toledo,2,U. E. Nacional Toledo,4015647,2,,71,21,33,43,,,,,,21,,,,,,,,,
10,Saucarí,1,Toledo,2183,Toledo,2,U. E. Nacional Toledo,4015657,3,,62,41,26,44,,,,,,13,,,,,,,,,
10,Saucarí,1,Toledo,2183,Toledo,2,U. E. Nacional Toledo,4015667,4,,71,26,33,41,,,,,,13,,,,,,,,,
10,Saucarí,1,Toledo,2183,Toledo,2,U. E. Nacional Toledo,4015677,5,,58,29,30,46,,,,,,16,,,,,,,,,
10,Saucarí,1,Toledo,2184,Alto Saucari,32089,Corregimiento Alto Saucari,4015847,1,,11,13,6,5,,,,,,10,,,,,,,,,
10,Saucarí,1,Toledo,2185,Chuquiña,2,Esc. M. M. Vaca Guzman,4015687,1,,72,43,30,6,,,,,,4,,,,,,,,,
10,Saucarí,1,Toledo,2186,Challavito,2,Esc. Isac Porto Carrera,4015697,1,,31,36,13,20,,,,,,19,,,,,,,,,
10,Saucarí,1,Toledo,2187,Culluri,2,Esc. German Busch 1,4015707,1,,69,21,29,7,,,,,,11,,,,,,,,,
10,Saucarí,1,Toledo,2188,Chocarasi,2,U.E. Antonio Jose De Sucre,4015717,1,,8,4,2,9,,,,,,9,,,,,,,,,
10,Saucarí,1,Toledo,2189,Catuyo,2,Casa Comunal de Catuyo,4015727,1,,14,1,6,68,,,,,,4,,,,,,,,,
10,Saucarí,1,Toledo,2190,Untavi,2,Esc. Pumasara,4015737,1,,51,4,9,31,,,,,,13,,,,,,,,,
10,Saucarí,1,Toledo,2191,Cari Cari,2,Esc. Elizardo Perez 1,4015747,1,,42,6,8,19,,,,,,9,,,,,,,,,
10,Saucarí,1,Toledo,2192,Challa Cruz,2,Esc. German Busch II,4015757,1,,4,10,16,13,,,,,,59,,,,,,,,,
10,Saucarí,1,Toledo,2193,Collpa Huma,2,Esc. Eduardo Avaroa,4015767,1,,43,21,6,4,,,,,,2,,,,,,,,,
10,Saucarí,1,Toledo,3025,Sica Ullami,2,U.E. Bartolina Sisa,4015777,1,,12,2,1,6,,,,,,15,,,,,,,,,
10,Saucarí,1,Toledo,3133,Kulluri,2,U.E. Franz Tamayo,4015787,1,,4,10,9,6,,,,,,1,,,,,,,,,
10,Saucarí,1,Toledo,3353,Central Jauso,2,U.E. Marcelo Quiroga Santa Cruz,4015797,1,,12,6,2,34,,,,,,2,,,,,,,,,
10,Saucarí,1,Toledo,3427,Toma Toma,25038,U. E. Gualberto Villarroel,4015807,1,,29,7,44,8,,,,,,11,,,,,,,,,
10,Saucarí,1,Toledo,3493,Tijllacahua,1,U.E. Leoncio Mier Ávila,4015617,1,,19,11,6,14,,,,,,1,,,,,,,,,
10,Saucarí,1,Toledo,3705,Villa Cruce,1,Casa Comunal,4015627,1,,14,10,6,3,,,,,,18,,,,,,,,,
10,Saucarí,1,Toledo,3751,Tres Cruces,32183,U. E. Tres Cruces,4015857,1,,17,19,7,15,,,,,,7,,,,,,,,,
10,Saucarí,1,Toledo,4015,Central Molloco,25331,Casa Comunal Central Molloco,4015817,1,,23,4,0,8,,,,,,12,,,,,,,,,
10,Saucarí,1,Toledo,4174,Comunidad Originaria San Geronimo de Jacha Ullami,25575,Casa Comunal Jacha Ullami,4015827,1,,44,1,1,17,,,,,,2,,,,,,,,,
10,Saucarí,1,Toledo,4437,Machacamarca,26332,Casa Comunal de Machacamarca,4015837,1,,15,7,0,10,,,,,,7,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015867,1,,46,71,35,5,,8,,32,,3,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015877,2,,39,69,19,23,,13,,29,,1,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015887,3,,37,54,27,4,,12,,58,,11,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015897,4,,54,75,33,3,,5,,25,,0,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015907,5,,64,73,28,3,,4,,19,,2,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015917,6,,48,77,19,7,,10,,22,,6,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,2,U.E. Benedeto Vincenti,4015927,7,,60,53,16,2,,7,,18,,3,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2194,Eucaliptus,32317,U.E. Metodista Calama (Tarucamarca),4015997,1,,4,2,67,1,,3,,5,,0,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2195,Amachuma,2,U.E. Amachuma,4015937,1,,16,24,36,42,,2,,22,,9,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2811,Alcamarca,2,U.E. Alcamarca,4015947,1,,41,29,51,15,,2,,19,,39,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2812,Huancaroma,2,Esc. Huancaroma,4015957,1,,50,16,14,2,,1,,3,,3,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2813,Quelcata,2,U.E. Quelcata,4015967,1,,34,33,85,5,,3,,17,,8,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2813,Quelcata,2,U.E. Quelcata,4015977,2,,14,21,37,7,,1,,10,,0,,,,,,,,,
11,Tomás Barrón,1,Eucaliptus,2814,Machacamarca,2,U.E. Machacamarca,4015987,1,,34,2,50,8,,0,,2,,4,,,,,,,,,
12,Sur Carangas,1,Andamarca,2197,Marka Andamarca,2,Esc. Sebastian Pagador,4016007,1,19,123,10,4,10,0,,,,,,,,,,,,,,
12,Sur Carangas,1,Andamarca,2197,Marka Andamarca,2,Esc. Sebastian Pagador,4016017,2,17,123,12,9,18,0,,,,,,,,,,,,,,
12,Sur Carangas,1,Andamarca,2197,Marka Andamarca,2,Esc. Sebastian Pagador,4016027,3,17,129,9,2,12,0,,,,,,,,,,,,,,
12,Sur Carangas,1,Andamarca,2197,Marka Andamarca,2,Esc. Sebastian Pagador,4016037,4,5,13,2,0,2,0,,,,,,,,,,,,,,
12,Sur Carangas,1,Andamarca,2198,Orinoca,2,U.E. Orinoca,4016047,1,13,24,54,20,60,0,,,,,,,,,,,,,,
12,Sur Carangas,1,Andamarca,2198,Orinoca,2,U.E. Orinoca,4016057,2,17,39,48,13,49,0,,,,,,,,,,,,,,
12,Sur Carangas,1,Andamarca,2198,Orinoca,2,U.E. Orinoca,4016067,3,22,24,39,18,68,0,,,,,,,,,,,,,,
12,Sur Carangas,1,Andamarca,2198,Orinoca,2,U.E. Orinoca,4016077,4,17,9,17,6,47,0,,,,,,,,,,,,,,
12,Sur Carangas,1,Andamarca,2199,Eduardo Avaroa Marka,2,U.E. Mejillones,4016087,1,52,47,9,1,38,0,,,,,,,,,,,,,,
12,Sur Carangas,1,Andamarca,2199,Eduardo Avaroa Marka,2,U.E. Mejillones,4016097,2,46,54,9,1,32,0,,,,,,,,,,,,,,
12,Sur Carangas,1,Andamarca,2199,Eduardo Avaroa Marka,2,U.E. Mejillones,4016107,3,21,14,9,1,11,0,,,,,,,,,,,,,,
12,Sur Carangas,2,Belén de Andamarca,2200,Belén de Andamarca,2,Col. Tec. Humanistico Simon Bolivar,4016117,1,123,10,46,,,,,,,,,,,,,,,,,
12,Sur Carangas,2,Belén de Andamarca,2200,Belén de Andamarca,2,Col. Tec. Humanistico Simon Bolivar,4016127,2,69,10,25,,,,,,,,,,,,,,,,,
12,Sur Carangas,2,Belén de Andamarca,2201,Calama,2,Esc. Elizardo Perez,4016137,1,97,5,9,,,,,,,,,,,,,,,,,
12,Sur Carangas,2,Belén de Andamarca,2202,Real Machacamarca,2,U.E. Bolivia,4016147,1,88,6,64,,,,,,,,,,,,,,,,,
12,Sur Carangas,2,Belén de Andamarca,2203,Cruz de Huayllamarca,2,Esc. Aniceto Arce,4016157,1,145,2,0,,,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2204,Totora,2,U.E. Totora,4016167,1,46,23,74,10,9,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2204,Totora,2,U.E. Totora,4016177,2,56,17,66,9,20,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2204,Totora,2,U.E. Totora,4016187,3,37,19,81,17,18,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2204,Totora,2,U.E. Totora,4016197,4,44,14,81,17,18,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2205,Huacanapi,2,Esc. Franz Tamayo,4016207,1,7,6,149,10,8,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2206,Marquirivi,2,Esc. Marquirivi,4016217,1,27,3,21,3,4,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2207,Romerocota,2,U.E. Romerocota,4016227,1,13,3,25,4,3,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2208,Crucero,2,U.E. Sebastian Pagador,4016237,1,4,7,21,54,18,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2209,Calazaya,2,U. E. Nal. de Calazaya,4016247,1,16,35,73,28,6,,,,,,,,,,,,,,,
13,San Pedro de Totora,1,Totora,2209,Calazaya,2,U. E. Nal. de Calazaya,4016257,2,9,6,25,7,2,,,,,,,,,,,,,,,
