CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS,MTS,LIBRE,XS-CH,FRI,CHR,NGP,ASOCOIN-POROMA,COKASAL,A-UPP,FUERZA,APB-SUMATE
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011957,3,29,17,13,,54,,,18,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011967,4,29,25,12,,58,,,23,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011977,5,31,28,5,,68,,,23,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011987,6,40,16,12,,75,,,19,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011997,7,35,27,14,,60,,,17,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1012007,8,45,24,8,,53,,,26,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1012017,9,33,21,7,,58,,,31,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1012027,10,11,4,6,,26,,,8,,,,,
4,Tomina,1,Padilla,1305,Padilla,26132,(Cárcel) Carceleta Pública de Padilla,1012137,1,13,2,4,,31,,,0,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012147,1,44,22,13,,43,,,29,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012157,2,38,29,10,,63,,,15,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012167,3,34,11,10,,55,,,22,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012177,4,34,17,13,,54,,,23,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012187,5,39,22,15,,55,,,20,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012197,6,29,24,21,,49,,,20,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012207,7,36,19,15,,59,,,26,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012217,8,32,24,12,,58,,,19,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012227,9,14,5,3,,15,,,3,,,,,
4,Tomina,1,Padilla,1306,La Cienega,1,Unidad Educativa 2 de Abril La Cienega,1012037,1,18,21,31,,53,,,11,,,,,
4,Tomina,1,Padilla,1307,El Rosal,1,Unidad Educativa Telemina Barja,1012047,1,21,11,6,,50,,,9,,,,,
4,Tomina,1,Padilla,1308,Tihumayu,1,Nucleo Escolar Humberto Delgadillo,1012057,1,74,7,1,,56,,,2,,,,,
4,Tomina,1,Padilla,1308,Tihumayu,1,Nucleo Escolar Humberto Delgadillo,1012067,2,61,7,4,,41,,,2,,,,,
4,Tomina,1,Padilla,1309,Tabacal,1,Nucleo Escolar Adrián Moya Tapia,1012077,1,26,14,2,,48,,,19,,,,,
4,Tomina,1,Padilla,3677,Lampacillos,1,U.E. Mariscal Sucre,1012087,1,15,1,0,,16,,,8,,,,,
4,Tomina,1,Padilla,3678,Thola Kasa,1,U.E. Franz Tamayo,1012097,1,2,6,7,,11,,,1,,,,,
4,Tomina,1,Padilla,3679,Llantoj,1,U.E. Caciano Rodas Cardenas,1012107,1,17,2,1,,29,,,1,,,,,
4,Tomina,1,Padilla,3831,Pili Pili Bajo,1,Unidad Educativa 29 de Marzo,1012117,1,23,5,6,,11,,,0,,,,,
4,Tomina,1,Padilla,3833,Corey,1,Unidad Educativa Susana Duran,1012127,1,40,1,0,,24,,,2,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012237,1,34,,27,,7,,,31,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012247,2,41,,21,,11,,,37,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012257,3,42,,15,,6,,,47,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012267,4,38,,22,,9,,,49,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012277,5,36,,28,,9,,,28,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012287,6,39,,29,,10,,,41,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012297,7,12,,6,,3,,,19,,,,,
4,Tomina,2,Tomina,1315,Tarabuquillo,1,U.E. Destacamento 111,1012307,1,25,,29,,13,,,36,,,,,
4,Tomina,2,Tomina,1315,Tarabuquillo,1,U.E. Destacamento 111,1012317,2,22,,26,,5,,,45,,,,,
4,Tomina,2,Tomina,1315,Tarabuquillo,1,U.E. Destacamento 111,1012327,3,5,,7,,2,,,18,,,,,
4,Tomina,2,Tomina,2845,Rodeo Porvenir,1,U.E. Rodeo El Porvenir,1012337,1,18,,42,,8,,,45,,,,,
4,Tomina,2,Tomina,2845,Rodeo Porvenir,1,U.E. Rodeo El Porvenir,1012347,2,6,,10,,0,,,6,,,,,
4,Tomina,2,Tomina,3371,Thuru Mayu,1,U. E. Seccional Faustino Suarez,1012357,1,16,,5,,83,,,10,,,,,
4,Tomina,2,Tomina,3438,Fuerte Rua,1,Unidad Educativa Seccional Fuerte Rua,1012367,1,105,,12,,4,,,3,,,,,
4,Tomina,2,Tomina,3834,Pucara,1,U.E. Pucara,1012377,1,36,,33,,2,,,7,,,,,
4,Tomina,2,Tomina,3836,Kawasiri,1,Unidad Educativa Kawasiri,1012387,1,15,,12,,2,,,13,,,,,
4,Tomina,2,Tomina,3838,Villa Flores,1,Unidad Educativa Villa Flores,1012397,1,1,,40,,8,,,17,,,,,
4,Tomina,2,Tomina,4007,Arquillos,25322,U.E. Antofagasta,1012407,1,6,,24,,21,,,21,,,,,
4,Tomina,2,Tomina,4007,Arquillos,25322,U.E. Antofagasta,1012417,2,5,,16,,19,,,30,,,,,
4,Tomina,2,Tomina,4351,Kuri,26051,U.E. Kuri,1012427,1,2,,24,,20,,,9,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,1,U.E. Rvdo. Hans Josef Vossing,1012437,1,49,,37,,40,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,1,U.E. Rvdo. Hans Josef Vossing,1012447,2,64,,22,,37,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,1,U.E. Rvdo. Hans Josef Vossing,1012457,3,72,,23,,41,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,1,U.E. Rvdo. Hans Josef Vossing,1012467,4,39,,11,,33,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,2,Colegio 25 de Mayo,1012557,1,62,,30,,47,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,2,Colegio 25 de Mayo,1012567,2,82,,22,,36,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,2,Colegio 25 de Mayo,1012577,3,25,,8,,18,,,,,,,,
4,Tomina,3,Sopachuy,1319,Amancaya,1,Internado Santa Rosa De Amancaya,1012477,1,21,,103,,23,,,,,,,,
4,Tomina,3,Sopachuy,1319,Amancaya,1,Internado Santa Rosa De Amancaya,1012487,2,3,,22,,4,,,,,,,,
4,Tomina,3,Sopachuy,3239,Pampas del Carmen,1,Unidad Educativa Pampas del Carmen,1012497,1,7,,5,,33,,,,,,,,
4,Tomina,3,Sopachuy,3372,Sipicani,1,Escuela Sipicani,1012507,1,4,,71,,70,,,,,,,,
4,Tomina,3,Sopachuy,3439,Milanes,1,Unidad Educativa Seccional Milanes,1012517,1,10,,8,,14,,,,,,,,
4,Tomina,3,Sopachuy,3680,San Juan de Horcas,1,U.E. San Juan de Horcas,1012527,1,5,,22,,27,,,,,,,,
4,Tomina,3,Sopachuy,3681,Pampas Punta,1,U.E. Pampas Punta,1012537,1,55,,14,,14,,,,,,,,
4,Tomina,3,Sopachuy,3903,Mama Huasi,1,Unidad Educativa Mama Huasi,1012547,1,14,,96,,12,,,,,,,,
4,Tomina,3,Sopachuy,4008,Paslapaya,25323,U.E. Paslapaya,1012587,1,4,,20,,31,,,,,,,,
4,Tomina,3,Sopachuy,4214,Chavarria,25723,U.E. San Luis Chavarria,1012597,1,6,,40,,55,,,,,,,,
4,Tomina,3,Sopachuy,4565,Achatalas,32276,U.E. Achatalas,1012607,1,8,,4,,25,,,,,,,,
4,Tomina,4,Alcalá,1324,Alcala,1,Unidad Educativa Alcala,1012617,1,100,62,,,,,,,,,,,
4,Tomina,4,Alcalá,1324,Alcala,1,Unidad Educativa Alcala,1012627,2,108,62,,,,,,,,,,,
4,Tomina,4,Alcalá,1324,Alcala,1,Unidad Educativa Alcala,1012637,3,118,46,,,,,,,,,,,
4,Tomina,4,Alcalá,1324,Alcala,1,Unidad Educativa Alcala,1012647,4,87,77,,,,,,,,,,,
4,Tomina,4,Alcalá,1324,Alcala,1,Unidad Educativa Alcala,1012657,5,41,32,,,,,,,,,,,
4,Tomina,4,Alcalá,1325,Limabamba,1,Escuela Oscar Alfaro,1012667,1,61,56,,,,,,,,,,,
4,Tomina,4,Alcalá,1325,Limabamba,1,Escuela Oscar Alfaro,1012677,2,67,60,,,,,,,,,,,
4,Tomina,4,Alcalá,1325,Limabamba,1,Escuela Oscar Alfaro,1012687,3,11,8,,,,,,,,,,,
4,Tomina,5,El Villar,1326,El Villar,1,Colegio Eduardo Abaroa,1012697,1,75,49,,,32,,,,,,,,
4,Tomina,5,El Villar,1326,El Villar,1,Colegio Eduardo Abaroa,1012707,2,83,46,,,30,,,,,,,,
4,Tomina,5,El Villar,1326,El Villar,1,Colegio Eduardo Abaroa,1012717,3,74,36,,,33,,,,,,,,
4,Tomina,5,El Villar,1326,El Villar,1,Colegio Eduardo Abaroa,1012727,4,41,25,,,19,,,,,,,,
4,Tomina,5,El Villar,2758,Juana A. de Padilla (Segura),1,Escuela Seccional La Revuelta,1012737,1,31,14,,,78,,,,,,,,
4,Tomina,5,El Villar,2758,Juana A. de Padilla (Segura),1,Escuela Seccional La Revuelta,1012747,2,20,14,,,65,,,,,,,,
4,Tomina,5,El Villar,3240,San Blas,1,Unidad Educativa San Blas,1012757,1,11,80,,,3,,,,,,,,
4,Tomina,5,El Villar,3241,El Dorado,1,Unidad Educativa El Dorado,1012767,1,51,2,,,100,,,,,,,,
4,Tomina,5,El Villar,3241,El Dorado,1,Unidad Educativa El Dorado,1012777,2,23,4,,,35,,,,,,,,
4,Tomina,5,El Villar,3682,Barbechos,1,U.E. Barbechos,1012787,1,60,3,,,7,,,,,,,,
4,Tomina,5,El Villar,4215,Kharachimayu,25724,U.E. Kharachimayu,1012797,1,40,30,,,13,,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012807,1,71,37,,,,,,32,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012817,2,51,33,,,,,,47,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012827,3,69,34,,,,,,37,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012837,4,47,49,,,,,,50,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012847,5,64,26,,,,,,45,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012857,6,62,35,,,,,,38,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012867,7,51,36,,,,,,46,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012877,8,71,26,,,,,,49,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012887,9,48,47,,,,,,61,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012897,10,48,41,,,,,,49,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012907,11,49,31,,,,,,42,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013247,1,53,31,,,,,,59,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013257,2,58,32,,,,,,34,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013267,3,54,40,,,,,,37,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013277,4,51,35,,,,,,39,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013287,5,45,31,,,,,,45,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013297,6,45,40,,,,,,51,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013307,7,67,35,,,,,,54,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013317,8,63,34,,,,,,36,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013327,9,44,34,,,,,,59,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013337,10,58,30,,,,,,52,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013347,11,58,34,,,,,,47,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013357,12,4,2,,,,,,5,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,25719,(Cárcel) Carceleta Pública de Monteagudo,1013367,1,35,20,,,,,,8,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013387,1,57,41,,,,,,39,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013397,2,60,44,,,,,,35,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013407,3,66,39,,,,,,41,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013417,4,49,40,,,,,,52,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013427,5,54,32,,,,,,49,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013437,6,71,20,,,,,,43,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013447,7,50,31,,,,,,44,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30022,CEA Jorge Vargas Menduiña,1013457,1,58,27,,,,,,33,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30022,CEA Jorge Vargas Menduiña,1013467,2,68,30,,,,,,41,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30022,CEA Jorge Vargas Menduiña,1013477,3,49,34,,,,,,44,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30022,CEA Jorge Vargas Menduiña,1013487,4,60,22,,,,,,59,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,32385,U.E. República de Venezuela,1013527,1,82,33,,,,,,48,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,32385,U.E. República de Venezuela,1013537,2,27,13,,,,,,24,,,,,
5,Hernando Siles,1,Monteagudo,1332,Bartolo,1,Nucleo Escolar Bartolo,1012917,1,15,8,,,,,,6,,,,,
5,Hernando Siles,1,Monteagudo,1333,Comunidad Heredia,1,Escuela Pampa Heredia,1012927,1,36,13,,,,,,6,,,,,
5,Hernando Siles,1,Monteagudo,1335,Piraimiri,1,U. Edu. Juana Azurduy De Padilla,1012937,1,45,40,,,,,,21,,,,,
5,Hernando Siles,1,Monteagudo,1335,Piraimiri,1,U. Edu. Juana Azurduy De Padilla,1012947,2,28,43,,,,,,20,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1012957,1,51,22,,,,,,41,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1012967,2,55,20,,,,,,46,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1012977,3,50,21,,,,,,58,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1012987,4,54,14,,,,,,48,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1012997,5,51,31,,,,,,52,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1013007,6,50,17,,,,,,48,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1013017,7,51,20,,,,,,61,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1013027,8,51,21,,,,,,37,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1013037,9,7,4,,,,,,7,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,32159,U.E. Gladys Cruz Perez,1013497,1,42,22,,,,,,41,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,32159,U.E. Gladys Cruz Perez,1013507,2,62,22,,,,,,48,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,32159,U.E. Gladys Cruz Perez,1013517,3,49,14,,,,,,38,,,,,
5,Hernando Siles,1,Monteagudo,1337,Pedernal,1,Escuela Pedernal,1013047,1,107,27,,,,,,15,,,,,
5,Hernando Siles,1,Monteagudo,1340,San Juan del Pirai,1,Escuela 6 de Junio,1013057,1,38,79,,,,,,9,,,,,
5,Hernando Siles,1,Monteagudo,1340,San Juan del Pirai,1,Escuela 6 de Junio,1013067,2,34,58,,,,,,7,,,,,
5,Hernando Siles,1,Monteagudo,1341,Fernandez,1,Escuela Fernandez,1013077,1,39,44,,,,,,16,,,,,
5,Hernando Siles,1,Monteagudo,1342,Chapimayu,1,Escuela Chapimayu,1013087,1,96,16,,,,,,13,,,,,
5,Hernando Siles,1,Monteagudo,1342,Chapimayu,1,Escuela Chapimayu,1013097,2,27,6,,,,,,3,,,,,
5,Hernando Siles,1,Monteagudo,2846,Despensas,1,Escuela Despensas,1013107,1,40,14,,,,,,3,,,,,
5,Hernando Siles,1,Monteagudo,2847,Yanayana,1,Escuela Yana Yana,1013117,1,10,10,,,,,,2,,,,,
5,Hernando Siles,1,Monteagudo,2848,San Miguel,1,U. Edu. San Miguel Del Bañado,1013127,1,31,15,,,,,,57,,,,,
5,Hernando Siles,1,Monteagudo,2848,San Miguel,1,U. Edu. San Miguel Del Bañado,1013137,2,33,13,,,,,,51,,,,,
5,Hernando Siles,1,Monteagudo,2848,San Miguel,1,U. Edu. San Miguel Del Bañado,1013147,3,9,0,,,,,,1,,,,,
5,Hernando Siles,1,Monteagudo,2965,Zapallar,1,Escuela El Zapallar,1013157,1,56,33,,,,,,36,,,,,
5,Hernando Siles,1,Monteagudo,2966,San Lorenzo,1,Escuela San Lorenzo,1013167,1,34,24,,,,,,13,,,,,
5,Hernando Siles,1,Monteagudo,2967,San Pedro del Parapetí,1,U. Edu. San Pedro Del Parapeti,1013177,1,8,7,,,,,,26,,,,,
5,Hernando Siles,1,Monteagudo,3745,Valle Nuevo,1,Unidad Educativa Valle Nuevo,1013187,1,33,8,,,,,,17,,,,,
5,Hernando Siles,1,Monteagudo,3745,Valle Nuevo,1,Unidad Educativa Valle Nuevo,1013197,2,9,3,,,,,,6,,,,,
5,Hernando Siles,1,Monteagudo,3840,Roldana,1,Unidad Educativa Roldana,1013207,1,67,23,,,,,,8,,,,,
5,Hernando Siles,1,Monteagudo,3842,Azero Norte,1,U.E. Río Azero,1013217,1,14,6,,,,,,4,,,,,
5,Hernando Siles,1,Monteagudo,3843,Los Arcos,1,Unidad Educativa Los Arcos,1013227,1,64,3,,,,,,1,,,,,
5,Hernando Siles,1,Monteagudo,3904,Ingavi,1,Unidad Educativa Ingavi,1013237,1,52,29,,,,,,1,,,,,
5,Hernando Siles,1,Monteagudo,4216,Ñaurenda,25725,U.E. Ñaurenda,1013377,1,12,11,,,,,,7,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013547,1,21,73,,53,,,,2,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013557,2,14,76,,55,,,,9,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013567,3,23,81,,51,,,,1,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013577,4,13,65,,66,,,,0,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013587,5,20,78,,53,,,,3,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013597,6,9,79,,36,,,,3,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013607,7,4,18,,9,,,,0,,,,,
5,Hernando Siles,2,Huacareta,1345,Ñacamiri,1,Escuela Miguel Jhaster,1013617,1,6,60,,28,,,,5,,,,,
5,Hernando Siles,2,Huacareta,1345,Ñacamiri,1,Escuela Miguel Jhaster,1013627,2,5,10,,11,,,,0,,,,,
5,Hernando Siles,2,Huacareta,1346,Piraicito,1,Unidad Baldomero Lopez,1013637,1,13,90,,40,,,,4,,,,,
5,Hernando Siles,2,Huacareta,1348,Añimbo,1,Escuela Rafael Pabon,1013647,1,4,106,,34,,,,0,,,,,
5,Hernando Siles,2,Huacareta,1348,Añimbo,1,Escuela Rafael Pabon,1013657,2,0,74,,32,,,,0,,,,,
5,Hernando Siles,2,Huacareta,1350,Rosario del Ingre,1,Escuela Salvio Lanuza,1013667,1,2,50,,49,,,,3,,,,,
5,Hernando Siles,2,Huacareta,1350,Rosario del Ingre,1,Escuela Salvio Lanuza,1013677,2,1,39,,20,,,,2,,,,,
5,Hernando Siles,2,Huacareta,2902,Uruguay,1,Unidad Educativa Ernesto Theobald,1013687,1,2,62,,43,,,,0,,,,,
5,Hernando Siles,2,Huacareta,2902,Uruguay,1,Unidad Educativa Ernesto Theobald,1013697,2,12,66,,42,,,,0,,,,,
5,Hernando Siles,2,Huacareta,2902,Uruguay,1,Unidad Educativa Ernesto Theobald,1013707,3,4,66,,25,,,,0,,,,,
5,Hernando Siles,2,Huacareta,3440,San Jorge de Ipaty,1,Unidad Educativa San Jorge De Ipaty,1013717,1,6,52,,68,,,,6,,,,,
5,Hernando Siles,2,Huacareta,3440,San Jorge de Ipaty,1,Unidad Educativa San Jorge De Ipaty,1013727,2,1,6,,16,,,,5,,,,,
5,Hernando Siles,2,Huacareta,3441,Atirimbia,1,Unidad Educativa Atirimbia,1013737,1,29,25,,18,,,,1,,,,,
5,Hernando Siles,2,Huacareta,3442,Huirasai,1,Unidad Educativa Huirasai,1013747,1,3,77,,16,,,,17,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013757,1,14,19,,11,22,,,16,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013767,2,12,13,,9,19,,,17,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013777,3,9,22,,12,15,,,13,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013787,4,10,23,,16,20,,,14,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013797,5,6,19,,9,34,,,16,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013807,6,9,17,,13,26,,,19,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014047,1,25,18,,21,29,,,16,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014057,2,24,20,,11,25,,,12,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014067,3,14,11,,16,22,,,19,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014077,4,16,14,,20,24,,,18,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014087,5,12,21,,17,29,,,16,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014097,6,9,10,,13,40,,,21,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014107,7,18,5,,14,18,,,9,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,26130,(Cárcel) Carceleta Pública de Tarabuco,1014127,1,12,0,,3,0,,,14,,,,,
6,Yamparáez,1,Tarabuco,1355,Cororo,1,Colegio Nacional Mixto Bolivia,1013817,1,26,94,,4,1,,,5,,,,,
6,Yamparáez,1,Tarabuco,1355,Cororo,1,Colegio Nacional Mixto Bolivia,1013827,2,32,94,,1,4,,,10,,,,,
6,Yamparáez,1,Tarabuco,1355,Cororo,1,Colegio Nacional Mixto Bolivia,1013837,3,6,38,,2,10,,,6,,,,,
6,Yamparáez,1,Tarabuco,1357,Morado Ckasa,1,U.E. Morado Qasa,1013847,1,34,31,,12,3,,,12,,,,,
6,Yamparáez,1,Tarabuco,1357,Morado Ckasa,1,U.E. Morado Qasa,1013857,2,10,8,,7,4,,,8,,,,,
6,Yamparáez,1,Tarabuco,1359,Sarufaya,1,Unidad Educativa Sarufaya,1013867,1,24,43,,3,12,,,36,,,,,
6,Yamparáez,1,Tarabuco,1359,Sarufaya,1,Unidad Educativa Sarufaya,1013877,2,10,10,,2,3,,,11,,,,,
6,Yamparáez,1,Tarabuco,1360,Pajcha,1,Escuela Gustavo Valdivia De Pajcha,1013887,1,8,8,,4,37,,,9,,,,,
6,Yamparáez,1,Tarabuco,1360,Pajcha,1,Escuela Gustavo Valdivia De Pajcha,1013897,2,7,2,,0,24,,,5,,,,,
6,Yamparáez,1,Tarabuco,2759,La Cienega (Y),1,Unidad Educativa La Cienega,1013907,1,15,4,,2,48,,,12,,,,,
6,Yamparáez,1,Tarabuco,2759,La Cienega (Y),1,Unidad Educativa La Cienega,1013917,2,5,0,,1,9,,,1,,,,,
6,Yamparáez,1,Tarabuco,2956,Pampa Lupiara,1,Colegio Pampa Lupiara,1013927,1,164,6,,1,6,,,2,,,,,
6,Yamparáez,1,Tarabuco,2956,Pampa Lupiara,1,Colegio Pampa Lupiara,1013937,2,121,6,,1,10,,,3,,,,,
