CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,UN,UNPA,NGP,MTS,UNIDOS-,PATRIA-UNIDOS,LIBRE,SOLUCIONES-CON-TODOS,PDC,A-UPP,POKUY,FRI,APB-SUMATE,U.P.C,CREE,UNE,FAP,F-S,ARI,TU,PPS
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057257,10,,,,19,,11,,,,110,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057267,11,,,,16,,5,,,,116,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057277,12,,,,29,,9,,,,119,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057287,13,,,,19,,6,,,,170,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057297,14,,,,10,,6,,,,134,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057307,15,,,,15,,9,,,,122,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057317,16,,,,22,,9,,,,123,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057327,17,,,,22,,13,,,,116,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057337,18,,,,23,,5,,,,113,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057347,19,,,,10,,9,,,,121,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057357,20,,,,14,,5,,,,146,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,25932,U.E. San Marcos,3057367,21,,,,10,,1,,,,24,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,26470,U. E. Elizardo Pérez,3057377,1,,,,16,,7,,,,96,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,26470,U. E. Elizardo Pérez,3057387,2,,,,21,,8,,,,101,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,26470,U. E. Elizardo Pérez,3057397,3,,,,17,,11,,,,94,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1042,Bulo Bulo,26470,U. E. Elizardo Pérez,3057407,4,,,,4,,0,,,,9,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3056907,1,,,,4,,11,,,,151,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3056917,2,,,,11,,11,,,,137,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3056927,3,,,,9,,9,,,,150,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3056937,4,,,,5,,8,,,,165,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3056947,5,,,,9,,5,,,,183,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3056957,6,,,,10,,20,,,,148,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3056967,7,,,,4,,7,,,,151,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3056977,8,,,,9,,8,,,,159,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3056987,9,,,,4,,9,,,,178,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3056997,10,,,,12,,5,,,,164,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3057007,11,,,,8,,3,,,,163,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,1052,Isarzama,1212,Escuela Eduardo Avaroa (Isarzama),3057017,12,,,,4,,7,,,,92,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056487,1,,,,16,,25,,,,104,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056497,2,,,,24,,21,,,,125,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056507,3,,,,22,,30,,,,106,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056517,4,,,,30,,33,,,,79,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056527,5,,,,26,,18,,,,101,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056537,6,,,,29,,26,,,,93,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056547,7,,,,29,,32,,,,97,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056557,8,,,,20,,23,,,,86,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056567,9,,,,21,,33,,,,87,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056577,10,,,,19,,17,,,,105,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056587,11,,,,18,,19,,,,110,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056597,12,,,,10,,28,,,,120,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056607,13,,,,14,,18,,,,109,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056617,14,,,,14,,31,,,,90,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056627,15,,,,18,,24,,,,104,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056637,16,,,,21,,24,,,,101,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056647,17,,,,16,,17,,,,116,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056657,18,,,,14,,16,,,,115,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056667,19,,,,24,,18,,,,104,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056677,20,,,,19,,28,,,,97,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056687,21,,,,25,,21,,,,109,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056697,22,,,,18,,18,,,,109,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056707,23,,,,11,,22,,,,117,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056717,24,,,,20,,15,,,,98,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056727,25,,,,17,,25,,,,145,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056737,26,,,,24,,8,,,,136,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056747,27,,,,26,,21,,,,103,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056757,28,,,,24,,18,,,,87,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056767,29,,,,27,,21,,,,95,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056777,30,,,,13,,22,,,,111,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056787,31,,,,17,,20,,,,95,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056797,32,,,,15,,33,,,,108,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056807,33,,,,11,,22,,,,132,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056817,34,,,,22,,20,,,,107,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056827,35,,,,13,,21,,,,124,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056837,36,,,,27,,20,,,,103,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056847,37,,,,26,,17,,,,99,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056857,38,,,,20,,16,,,,119,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056867,39,,,,26,,36,,,,91,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056877,40,,,,16,,22,,,,98,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056887,41,,,,22,,19,,,,108,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1211,Colegio Franz Tamayo,3056897,42,,,,9,,6,,,,30,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057517,1,,,,16,,14,,,,137,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057527,2,,,,7,,22,,,,129,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057537,3,,,,12,,18,,,,146,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057547,4,,,,5,,17,,,,121,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057557,5,,,,14,,14,,,,146,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057567,6,,,,10,,9,,,,178,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057577,7,,,,7,,19,,,,131,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057587,8,,,,8,,20,,,,139,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057597,9,,,,7,,17,,,,126,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057607,10,,,,5,,14,,,,151,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057617,11,,,,8,,17,,,,135,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057627,12,,,,16,,23,,,,126,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057637,13,,,,7,,19,,,,132,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057647,14,,,,9,,23,,,,139,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057657,15,,,,12,,19,,,,139,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057667,16,,,,9,,23,,,,137,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057677,17,,,,5,,20,,,,139,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057687,18,,,,5,,19,,,,136,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,1212,U. E. José Carrasco (Manco Kapac),3057697,19,,,,1,,1,,,,15,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,25314,U.E. Nacional Ayacucho,3057057,1,,,,20,,28,,,,98,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,25314,U.E. Nacional Ayacucho,3057067,2,,,,20,,18,,,,101,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,25314,U.E. Nacional Ayacucho,3057077,3,,,,33,,24,,,,103,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,25314,U.E. Nacional Ayacucho,3057087,4,,,,22,,22,,,,106,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,25314,U.E. Nacional Ayacucho,3057097,5,,,,19,,22,,,,98,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,25314,U.E. Nacional Ayacucho,3057107,6,,,,22,,21,,,,86,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,25314,U.E. Nacional Ayacucho,3057117,7,,,,11,,8,,,,49,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,26471,U. E. Mariscal Sucre,3057417,1,,,,20,,15,,,,94,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,26471,U. E. Mariscal Sucre,3057427,2,,,,16,,22,,,,111,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,2804,Entre Rios,26471,U. E. Mariscal Sucre,3057437,3,,,,23,,15,,,,83,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,3995,14 De Septiembre,25306,U.E. Esteban Arce,3057027,1,,,,4,,9,,,,147,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,3995,14 De Septiembre,25306,U.E. Esteban Arce,3057037,2,,,,6,,5,,,,146,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,3995,14 De Septiembre,25306,U.E. Esteban Arce,3057047,3,,,,0,,0,,,,28,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,4123,Urbanización Chancadora,25540,U.E. Chancadora,3057127,1,,,,4,,11,,,,147,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,4123,Urbanización Chancadora,25540,U.E. Chancadora,3057137,2,,,,7,,11,,,,164,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,4123,Urbanización Chancadora,25540,U.E. Chancadora,3057147,3,,,,4,,4,,,,178,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,4123,Urbanización Chancadora,25540,U.E. Chancadora,3057157,4,,,,7,,9,,,,125,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,4525,Gualberto Villarroel,32219,U.E. Gualberto Villarroel,3057447,1,,,,9,,21,,,,145,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,4525,Gualberto Villarroel,32219,U.E. Gualberto Villarroel,3057457,2,,,,6,,17,,,,153,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,4525,Gualberto Villarroel,32219,U.E. Gualberto Villarroel,3057467,3,,,,5,,10,,,,170,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,4525,Gualberto Villarroel,32219,U.E. Gualberto Villarroel,3057477,4,,,,0,,1,,,,17,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,4551,Bella Vista,32245,U.E. Max Fernández,3057487,1,,,,5,,25,,,,139,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,4551,Bella Vista,32245,U.E. Max Fernández,3057497,2,,,,6,,20,,,,150,,,,,,,,,,,
12,Carrasco,6,Entre Ríos,4551,Bella Vista,32245,U.E. Max Fernández,3057507,3,,,,2,,2,,,,24,,,,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3057997,1,,,21,36,,31,,16,,11,,,4,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058007,2,,,21,46,,23,,21,,7,,,7,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058017,3,,,25,36,,26,,13,,13,,,12,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058027,4,,,19,32,,28,,17,,6,,,18,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058037,5,,,15,38,,24,,20,,10,,,11,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058047,6,,,16,32,,15,,15,,4,,,9,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058057,7,,,20,50,,15,,15,,7,,,9,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058067,8,,,15,53,,25,,22,,10,,,13,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058077,9,,,12,62,,38,,16,,13,,,18,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058087,10,,,13,32,,22,,22,,15,,,11,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058097,11,,,15,43,,33,,11,,11,,,13,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058107,12,,,13,42,,34,,11,,9,,,5,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058117,13,,,9,61,,33,,22,,13,,,6,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058127,14,,,14,31,,39,,16,,19,,,4,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058137,15,,,14,39,,26,,18,,6,,,13,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058147,16,,,10,37,,32,,20,,12,,,11,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058157,17,,,14,24,,40,,21,,10,,,10,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058167,18,,,10,50,,40,,16,,16,,,24,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058177,19,,,10,41,,35,,21,,10,,,6,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058187,20,,,24,45,,31,,19,,12,,,12,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,1321,Colegio Pedro Ignacio Rivero,3058197,21,,,14,50,,23,,32,,7,,,3,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,32079,U.E. 14 de Septiembre,3058207,1,,,17,37,,29,,18,,18,,,6,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,32079,U.E. 14 de Septiembre,3058217,2,,,13,36,,27,,16,,15,,,10,,,,,,,,
13,Mizque,1,Mizque,1060,Mizque,32079,U.E. 14 de Septiembre,3058227,3,,,15,26,,17,,21,,10,,,8,,,,,,,,
13,Mizque,1,Mizque,1062,Tipa Tipa,1302,Sede Social De Tipa Tipa,3057757,1,,,26,14,,23,,26,,6,,,2,,,,,,,,
13,Mizque,1,Mizque,1062,Tipa Tipa,1302,Sede Social De Tipa Tipa,3057767,2,,,21,12,,23,,27,,11,,,2,,,,,,,,
13,Mizque,1,Mizque,1062,Tipa Tipa,1302,Sede Social De Tipa Tipa,3057777,3,,,10,3,,2,,5,,3,,,0,,,,,,,,
13,Mizque,1,Mizque,1063,Mina Asientos,1303,Escuela Mixta Dr. Martin Cardenas,3057787,1,,,71,17,,3,,7,,17,,,13,,,,,,,,
13,Mizque,1,Mizque,1063,Mina Asientos,1303,Escuela Mixta Dr. Martin Cardenas,3057797,2,,,52,28,,3,,8,,19,,,2,,,,,,,,
13,Mizque,1,Mizque,1063,Mina Asientos,1303,Escuela Mixta Dr. Martin Cardenas,3057807,3,,,64,25,,6,,7,,9,,,1,,,,,,,,
13,Mizque,1,Mizque,1063,Mina Asientos,1303,Escuela Mixta Dr. Martin Cardenas,3057817,4,,,65,13,,9,,9,,16,,,6,,,,,,,,
13,Mizque,1,Mizque,1063,Mina Asientos,1303,Escuela Mixta Dr. Martin Cardenas,3057827,5,,,56,15,,2,,9,,18,,,4,,,,,,,,
13,Mizque,1,Mizque,1063,Mina Asientos,1303,Escuela Mixta Dr. Martin Cardenas,3057837,6,,,42,11,,5,,10,,14,,,2,,,,,,,,
13,Mizque,1,Mizque,1064,Tujma Baja,1304,Escuela Guillermo Viscarra,3057847,1,,,5,50,,9,,23,,3,,,14,,,,,,,,
13,Mizque,1,Mizque,1064,Tujma Baja,1304,Escuela Guillermo Viscarra,3057857,2,,,4,59,,5,,35,,5,,,7,,,,,,,,
13,Mizque,1,Mizque,1064,Tujma Baja,1304,Escuela Guillermo Viscarra,3057867,3,,,8,71,,12,,12,,6,,,5,,,,,,,,
13,Mizque,1,Mizque,1065,Tin Tin,1306,Unidad Educativa Tin Tin,3057897,1,,,3,64,,0,,25,,12,,,1,,,,,,,,
13,Mizque,1,Mizque,1065,Tin Tin,1306,Unidad Educativa Tin Tin,3057907,2,,,3,64,,5,,32,,13,,,0,,,,,,,,
13,Mizque,1,Mizque,1065,Tin Tin,1306,Unidad Educativa Tin Tin,3057917,3,,,9,78,,1,,10,,20,,,2,,,,,,,,
13,Mizque,1,Mizque,1065,Tin Tin,1306,Unidad Educativa Tin Tin,3057927,4,,,1,8,,0,,3,,5,,,0,,,,,,,,
13,Mizque,1,Mizque,1067,San Vicente,1307,Nucleo José Claure (U. E. San Vicente),3057937,1,,,11,17,,2,,42,,18,,,3,,,,,,,,
13,Mizque,1,Mizque,1067,San Vicente,1307,Nucleo José Claure (U. E. San Vicente),3057947,2,,,5,15,,1,,46,,11,,,2,,,,,,,,
13,Mizque,1,Mizque,1070,Aguada,1313,Escuela Aguada,3057967,1,,,31,11,,10,,31,,9,,,3,,,,,,,,
13,Mizque,1,Mizque,1070,Aguada,1313,Escuela Aguada,3057977,2,,,31,24,,6,,33,,8,,,1,,,,,,,,
13,Mizque,1,Mizque,1070,Aguada,1313,Escuela Aguada,3057987,3,,,16,7,,10,,31,,6,,,2,,,,,,,,
13,Mizque,1,Mizque,3018,Cauta,1308,Unidad Educativa Cauta,3057957,1,,,4,6,,0,,17,,30,,,0,,,,,,,,
13,Mizque,1,Mizque,3093,Kuri,1305,U.E. 10 de Septiembre,3057877,1,,,2,8,,3,,50,,57,,,1,,,,,,,,
13,Mizque,1,Mizque,3093,Kuri,1305,U.E. 10 de Septiembre,3057887,2,,,0,2,,0,,29,,34,,,0,,,,,,,,
13,Mizque,1,Mizque,3666,Thago Thago,1,Unidad Educativa Thago Thago,3057707,1,,,6,13,,9,,53,,9,,,1,,,,,,,,
13,Mizque,1,Mizque,3666,Thago Thago,1,Unidad Educativa Thago Thago,3057717,2,,,4,21,,6,,50,,6,,,0,,,,,,,,
13,Mizque,1,Mizque,3666,Thago Thago,1,Unidad Educativa Thago Thago,3057727,3,,,8,29,,7,,74,,11,,,2,,,,,,,,
13,Mizque,1,Mizque,3963,Uchhama Alta,1,Unidad Educativa Uchhama Alta,3057737,1,,,0,3,,3,,49,,13,,,0,,,,,,,,
13,Mizque,1,Mizque,3964,Chahuarani Chico,1,Sede Sindical De Chahuarani Chico,3057747,1,,,0,3,,4,,45,,58,,,0,,,,,,,,
13,Mizque,2,Vila Vila,1071,Vila Vila,1314,Escuela Humberto Nogales,3058247,1,,,54,,,,,45,,,,,,,,,,,,,
13,Mizque,2,Vila Vila,1071,Vila Vila,1314,Escuela Humberto Nogales,3058257,2,,,61,,,,,47,,,,,,,,,,,,,
13,Mizque,2,Vila Vila,1071,Vila Vila,1314,Escuela Humberto Nogales,3058267,3,,,51,,,,,35,,,,,,,,,,,,,
13,Mizque,2,Vila Vila,1071,Vila Vila,1314,Escuela Humberto Nogales,3058277,4,,,14,,,,,8,,,,,,,,,,,,,
13,Mizque,2,Vila Vila,1072,Siquimira,1315,Nucleo Escolar Siquimira,3058287,1,,,50,,,,,105,,,,,,,,,,,,,
13,Mizque,2,Vila Vila,1072,Siquimira,1315,Nucleo Escolar Siquimira,3058297,2,,,61,,,,,66,,,,,,,,,,,,,
13,Mizque,2,Vila Vila,1072,Siquimira,1315,Nucleo Escolar Siquimira,3058307,3,,,11,,,,,13,,,,,,,,,,,,,
13,Mizque,2,Vila Vila,1073,Sivingani,1316,Nucleo Escolar Sivingani,3058317,1,,,15,,,,,70,,,,,,,,,,,,,
13,Mizque,2,Vila Vila,1073,Sivingani,1316,Nucleo Escolar Sivingani,3058327,2,,,8,,,,,21,,,,,,,,,,,,,
13,Mizque,2,Vila Vila,3965,20 de Mayo,1,Unidad Educativa Pocotaica,3058237,1,,,13,,,,,30,,,,,,,,,,,,,
13,Mizque,3,Alalay,1074,Alalay,1317,U. E. Abraham Flores Velasquez,3058347,1,,,,,,,20,76,,,,,,,,,,,,,
13,Mizque,3,Alalay,1074,Alalay,1317,U. E. Abraham Flores Velasquez,3058357,2,,,,,,,24,61,,,,,,,,,,,,,
13,Mizque,3,Alalay,1075,Yana Khakha,1318,Unidad Educativa Yana Khakha,3058367,1,,,,,,,9,133,,,,,,,,,,,,,
13,Mizque,3,Alalay,2660,Ayapampa,1319,Escuela Dr. Demetrio Canelas,3058377,1,,,,,,,59,20,,,,,,,,,,,,,
13,Mizque,3,Alalay,2660,Ayapampa,1319,Escuela Dr. Demetrio Canelas,3058387,2,,,,,,,54,19,,,,,,,,,,,,,
13,Mizque,3,Alalay,3667,Quturi,1,Unidad Educativa Quturi,3058337,1,,,,,,,83,54,,,,,,,,,,,,,
